,,,,,,,,Total de vítimas,,,,,,
,Feridos leves,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Peões,,,,,Vel*.,Total,Peões,,,,,Vel.*.,Total
,,Ligeiro*,Pesado*,Ciclom*,Motoc*,,,,Ligeiro*,Pesado*,Ciclom*,Motoc*,,
,,,,,,,(2),,,,,,,(2)
REGIÃO,153,,,,,,,189,,,,,51,
ALENTEJO,,1585,69,190,126,43,2178,,1844,76,225,170,,2578
,,,,,,,,,,,,,,
Beja,43,548,46,65,52,13,773,56,642,49,75,67,14,913
Évora,74,654,9,80,43,20,885,87,760,11,93,58,24,1042
Portalegre,36,383,14,45,31,10,520,46,442,16,57,45,13,623
