,Mortos,,,F. Graves,,,F. Leves,,,Total,,
,,,,,,,,,,,,
REGIÃO DO,,,,,,,,,,,,
ALGARVE,,,,,,,,,,,,
,Cond.,Passag.,Peões,Cond.,Passag.,Peões,Cond.,Passag.,Peõe,s Cond.,Passag.,Peões
,,,,,,,,,,,,
,,,,,,,,,,,,
Faro,61,24,21,215,85,60,2128,1014,394,2404,1123,475
Dentro Localidade,12,1,7,74,13,39,864,333,298,950,347,344
Fora Localidade,49,23,14,141,72,21,1264,681,96,1454,776,131
