,,Feridos graves,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2010
2011
11/10","52
57
5","29
26
-3","17
21
4","13
14
1","23
20
-3","20
16
-4","20
16
-4","28
28
0","24
19
-5","33
30
-3","31
38
7","138
176
38","428
462
34"
"Veículo
Ligeiro*","2010
2011
11/10","55
58
3","121
92
-29","203
163
-40","162
110
-52","120
93
-27","116
94
-22","85
80
-5","96
91
-5","80
69
-11","65
53
-12","61
46
-15","177
124
-53","1345
1073
-272"
"Veículo
Pesado*","2010
2011
11/10","1
0
-1","0
0
0","0
1
1","5
3
-2","8
3
-5","8
7
-1","6
9
3","6
3
-3","3
3
0","1
7
6","4
6
2","1
1
0","43
43
0"
Velocípede**,"2010
2011
11/10","11
15
4","7
10
3","4
3
-1","2
3
1","4
5
1","4
4
0","5
4
-1","5
5
0","6
7
1","3
9
6","6
2
-4","10
15
5","67
82
15"
Ciclomotor*,"2010
2011
11/10","3
2
-1","24
22
-2","19
20
1","6
9
3","16
16
0","16
23
7","20
21
1","25
33
8","21
14
-7","20
16
-4","13
23
10","48
38
-10","231
237
6"
Motociclo*,"2010
2011
11/10","2
2
0","37
34
-3","31
46
15","67
56
-11","58
46
-12","53
49
-4","32
29
-3","11
28
17","14
18
4","5
10
5","3
4
1","12
5
-7","325
327
2"
Total (2),"2010
2011
11/10","125
134
9","219
184
-35","275
257
-18","258
197
-61","230
184
-46","218
194
-24","170
159
-11","174
194
20","149
133
-16","130
128
-2","122
123
1","401
377
-24","2475
2265
-210"
