,,Total de vítimas,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2008
2009
09/08","1034
1021
-13","434
466
32","275
296
21","219
268
49","244
268
24","273
293
20","327
306
-21","335
418
83","332
371
39","321
344
23","376
377
1","1622
1692
70","5812
6133
321"
"Veículo
Ligeiro*","2008
2009
09/08","1903
1968
65","1994
2097
103","4085
4337
252","3529
3651
122","3277
3326
49","2585
2817
232","2262
2509
247","1985
2126
141","1716
1893
177","1406
1579
173","1116
1281
165","2711
3118
407","28657
30816
2159"
"Veículo
Pesado*","2008
2009
09/08","66
51
-15","54
40
-14","53
38
-15","92
58
-34","99
83
-16","81
87
6","73
89
16","79
82
3","78
91
13","66
94
28","46
50
4","69
93
24","860
858
-2"
Velocípede**,"2008
2009
09/08","209
232
23","166
162
-4","93
88
-5","75
73
-2","107
102
-5","99
105
6","99
82
-17","87
106
19","87
95
8","74
66
-8","60
71
11","214
193
-21","1375
1379
4"
Ciclomotor*,"2008
2009
09/08","59
61
2","360
388
28","211
245
34","236
230
-6","318
284
-34","359
319
-40","345
349
4","378
354
-24","318
322
4","262
255
-7","248
249
1","804
815
11","3906
3881
-25"
Motociclo*,"2008
2009
09/08","43
40
-3","473
443
-30","599
491
-108","728
647
-81","668
664
-4","411
511
100","285
301
16","180
226
46","143
159
16","80
96
16","68
71
3","115
135
20","3798
3788
-10"
Total (2),"2008
2009
09/08","3324
3385
61","3493
3603
110","5328
5503
175","4887
4935
48","4727
4743
16","3819
4149
330","3417
3653
236","3064
3334
270","2696
2946
250","2235
2458
223","1953
2124
171","5636
6169
533","44709
47151
2442"
