,,,,,,,,,,,,,,
,Mortos,,,,,,,Feridos graves,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,Motoc*,,Total,,Ligeiro*,,,,,Total
,Peões,Ligeiro*,Pesado*,Ciclom*,,Veloc*.,,Peões,,Pesado*,Ciclom*,Motoc*,Veloc*.,
,,,,,,,(1),,,,,,,(1)
"REGIÃO
CENTRO
Aveiro
C. Branco
Coimbra
Guarda
Leiria
Viseu","32
10
4
2
3
7
6","138
29
12
17
19
36
25","7
2
0
1
0
4
0","24
3
4
5
2
6
4","36
9
0
12
2
8
5","13
3
1
4
0
4
1","266
58
21
43
29
67
48","115
49
16
12
8
18
12","481
100
56
60
53
116
96","23
7
3
1
1
7
4","166
60
15
20
7
34
30","101
27
5
6
8
32
23","44
17
4
6
3
11
3","949
262
107
106
83
221
170"
