,,,,,,,,
,Vítimas mortais,,Feridos graves,,Feridos leves,,Total de vítimas,
,,,,,,,,
,2005,2006,2005,2006,2005,2006,2005,2006
"Segunda
Terça
Quarta
Quinta
Sexta
Sábado
Domingo","92
82
89
81
92
123
115","73
63
62
79
94
89
91","293
244
267
296
307
354
382","246
251
263
273
301
352
328","3783
3533
3573
3543
4084
3906
3566","3632
3395
3591
3527
3883
3760
3294","4168
3859
3929
3920
4483
4383
4063","3951
3709
3916
3879
4278
4201
3713"
Total,674,551,2143,2014,25988,25082,28805,27647
,,,,,,,,
