,Feminino,,Masculino,,Total(1),,,
,,,,,,,,Total cond./
,,,,,,,População*,1000 hab.
,2005,2006,2005,2006,2005,2006,,
,,,,,,,,
"<=14
15-19
20-24
25-29
30-34
35-39
40-44
45-49
50-54
55-59
60-64
65-69
70-74
>=75
Não def.","43
457
2055
2346
2099
1874
1506
1046
802
505
319
177
108
78
64","44
520
1980
2292
2151
1777
1516
1140
837
511
352
207
140
88
62","257
2508
6078
6320
5464
4673
4188
3646
3103
2614
1999
1666
1267
1173
380","237
2100
5368
5623
5155
4295
4045
3573
2917
2506
1930
1634
1253
1197
376","303
2978
8178
8711
7610
6592
5727
4720
3930
3131
2329
1853
1381
1262
1462","284
2634
7409
7983
7374
6124
5617
4770
3793
3043
2304
1852
1404
1299
1543","1644231
590205
702826
810876
835266
781937
785577
733002
682782
633497
559293
527136
489203
793761
-","0,2
4,5
10,5
9,8
8,8
7,8
7,2
6,5
5,6
4,8
4,1
3,5
2,9
1,6
-"
Total,13479,13617,45336,42209,60167,57433,10569592,"5,4"
,,,,,,,,
