,,Acidentes c/,,Feridos,Feridos,Total de
,,,Mortos,,,
,,vítimas,,graves,leves,vítimas
,,,,,,
"REGIÃO
ALENTEJO","Atropelamentos
Colisão
Despiste
Total","161
600
719
1480","6
30
41
77","30
117
122
269","140
768
800
1708","176
915
963
2054"
Beja,"Atropelamentos
Colisão
Despiste
Total","49
217
284
550","1
14
21
36","4
56
46
106","50
290
328
668","55
360
395
810"
Évora,"Atropelamentos
Colisão
Despiste
Total","73
224
279
576","3
6
12
21","15
25
52
92","57
274
302
633","75
305
366
746"
Portalegre,"Atropelamentos
Colisão
Despiste
Total","39
159
156
354","2
10
8
20","11
36
24
71","33
204
170
407","46
250
202
498"
