,,,,,,,,
,Vítimas mortais,,Feridos graves,,Feridos leves,,Total de vítimas,
,,,,,,,,
,2005,2006,2005,2006,2005,2006,2005,2006
"Jan
Fev
Mar
Abr
Mai
Jun
Jul
Ago
Set
Out
Nov
Dez","47
56
55
45
58
62
71
61
59
56
47
57","32
40
39
53
54
38
53
57
40
41
54
50","144
164
153
165
151
194
251
230
179
199
149
164","134
145
156
164
198
171
220
203
165
159
125
174","1990
1909
2060
1896
2009
2217
2521
2450
2214
2441
2085
2196","1934
1761
1945
1848
2070
2204
2475
2409
2257
2174
2027
1978","2181
2129
2268
2106
2218
2473
2843
2741
2452
2696
2281
2417","2100
1946
2140
2065
2322
2413
2748
2669
2462
2374
2206
2202"
Total,674,551,2143,2014,25988,25082,28805,27647
,,,,,,,,
