,,,,,,,,
,Vítimas mortais,,Feridos graves,,Feridos leves,,Total de vítimas,
,,,,,,,,
,2005,2006,2005,2006,2005,2006,2005,2006
"Com capacete/cinto seg.
Sem capacete/cinto seg.
Isentos
Não definidos","487
93
94
0","409
59
83
0","1841
90
198
14","1761
70
179
4","23771
260
1835
122","22954
193
1883
52","26099
443
2127
136","25124
322
2145
56"
Total,674,551,2143,2014,25988,25082,28805,27647
,,,,,,,,
