,,,,,,,,
,Vítimas mortais,,Feridos graves,,Feridos leves,,Total de vítimas,
,,,,,,,,
,2005,2006,2005,2006,2005,2006,2005,2006
"Jan
Fev
Mar
Abr
Mai
Jun
Jul
Ago
Set
Out
Nov
Dez","15
31
19
12
19
13
19
16
28
21
18
21","14
9
8
9
11
12
19
20
14
13
16
17","62
73
69
57
54
65
95
116
70
95
63
86","72
67
54
79
68
60
79
108
67
72
63
63","981
982
1133
1006
955
1090
1433
1513
1182
1304
1071
1281","963
835
887
1066
945
1112
1299
1511
1114
1183
955
1090","1058
1086
1221
1075
1028
1168
1547
1645
1280
1420
1152
1388","1049
911
949
1154
1024
1184
1397
1639
1195
1268
1034
1170"
Total,232,162,905,852,13931,12960,15068,13974
,,,,,,,,
