,,,,,,,,,,Set,,Nov,,
,,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,,Out,,Dez,Total
,,,,,,,,,,,,,,
"REGIÃO
ALENTEJO","Acidentes com vítimas
Acid.c/ mortos e f.graves
Acid.com mortos
Mortos
F.Graves
F.Leves","120
24
6
8
23
131","100
18
7
7
15
118","116
26
6
7
23
127","109
25
11
11
17
120","137
27
10
11
27
155","131
18
2
2
16
160","144
28
4
4
29
180","135
28
4
5
34
143","116
18
4
4
15
133","132
24
7
8
28
163","116
17
5
6
17
144","124
24
4
4
25
134","1480
277
70
77
269
1708"
Beja,"Acidentes com vítimas
Acid.c/ mortos e f.graves
Acid.com mortos
Mortos
F.Graves
F.Leves","41
8
3
4
7
43","27
8
4
4
6
28","44
10
2
3
10
49","35
9
5
5
5
31","45
12
4
4
15
53","54
7
1
1
6
74","66
9
1
1
11
96","63
15
3
4
17
68","39
9
4
4
6
46","49
10
3
3
11
72","42
3
1
1
2
60","45
9
2
2
10
48","550
109
33
36
106
668"
Évora,"Acidentes com vítimas
Acid.c/ mortos e f.graves
Acid.com mortos
Mortos
F.Graves
F.Leves","54
12
2
2
12
54","40
3
0
0
4
47","43
11
1
1
11
47","50
10
3
3
9
58","58
9
3
4
8
69","50
6
1
1
5
54","42
13
3
3
12
34","41
5
0
0
5
50","47
6
0
0
6
56","51
9
2
2
7
54","49
7
3
3
5
59","51
9
2
2
8
51","576
100
20
21
92
633"
Portalegre,"Acidentes com vítimas
Acid.c/ mortos e f.graves
Acid.com mortos
Mortos
F.Graves
F.Leves","25
4
1
2
4
34","33
7
3
3
5
43","29
5
3
3
2
31","24
6
3
3
3
31","34
6
3
3
4
33","27
5
0
0
5
32","36
6
0
0
6
50","31
8
1
1
12
25","30
3
0
0
3
31","32
5
2
3
10
37","25
7
1
2
10
25","28
6
0
0
7
35","354
68
17
20
71
407"
