,,Parque,"Cond.
mortos","Cond.
vítimas",Cond.,,Condutores por 1000,
,,automóvel em,,,intervenientes,,veículos em circulação,
,,circulação*,,,,,Vítimas,Interv.
"Veículos ligeiros
Veículos pesados
Motociclos","5179318
148086
153121",,"275
15
113","17732
492
3570","44571
2522
3851","3,4
3,3
23,3",,"8,6
17,0
25,2"
