,,,,,,,,
,Vítimas mortais,,Feridos graves,,Feridos leves,,Total de vítimas,
,,,,,,,,
,2005,2006,2005,2006,2005,2006,2005,2006
"Abertura de porta
Ausência de luzes quando obrigatórias
Circulação afastada berma ou passeio
Desrespeito da sinalização semafórica
Desrespeito da sinalização vertical
Desrespeito distâncias de segurança
Desrespeito das marcas rodoviárias
Encandeamento
Falha mecânica do veículo
Manobra irregular
Não definida
Não identificada
Não sinalização da manobra
Obstáculo imprevisto faixa de rodagem
Queda de carga ou objecto
Rebentamento de pneumático
Veloc. exc. para condições existentes","0
2
4
5
29
3
11
2
1
39
36
308
2
5
0
2
225","0
2
4
3
21
1
4
1
2
28
36
266
1
3
1
178","3
8
24
7
89
25
43
8
10
141
203
938
8
29
1
9
597","0
8
14
14
101
19
43
12
4
120
213
916
6
22
2
6
514","13
35
152
134
1037
540
216
202
153
1272
3649
11817
64
536
23
170
5975","5
31
131
133
956
407
168
160
126
1123
3527
12137
92
500
18
152
5416","16
45
180
146
1155
568
270
212
164
1452
3888
13063
74
570
24
181
6797","5
41
149
150
1078
427
215
173
132
1271
3776
13319
99
525
21
158
6108"
Total,674,551,2143,2014,25988,25082,28805,27647
,,,,,,,,
