,,,,,,,,,,,,,,
,Mortos,,,,,,,Feridos graves,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,Total,,Ligeiro*,,,,,"Total
(1)"
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,,Peões,,Pesado*,Ciclom*,Motoc*,Veloc*.,
,,,,,,,(1),,,,,,,
"REGIÃO
ALENTEJO
Beja
Évora
Portalegre","6
1
3
2","48
22
14
12","1
0
0
1","8
4
2
2","9
5
1
3","2
2
0
0","77
36
21
20","29
4
15
10","168
77
47
44","4
0
2
2","29
10
16
3","28
11
10
7","8
3
2
3","269
106
92
71"
