,,,,,,,,,,,,,,
,Feridos leves,,,,,,,Total de vítimas,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,Total,,,,,,,Total
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,
,,,,,,,(1),,,,,,,(1)
"REGIÃO
CENTRO
Aveiro
C. Branco
Coimbra
Guarda
Leiria
Viseu","1148
324
90
242
41
279
172","8044
2090
593
1560
538
1988
1275","281
49
17
43
30
101
41","1700
688
53
323
42
341
253","804
225
37
180
35
207
120","523
215
16
102
14
126
50","12632
3604
823
2475
710
3088
1932","1295
383
110
256
52
304
190","8663
2219
661
1637
610
2140
1396","311
58
20
45
31
112
45","1890
751
72
348
51
381
287","941
261
42
198
45
247
148","580
235
21
112
17
141
54","13847
3924
951
2624
822
3376
2150"
