,,,,,,,,
,Vítimas mortais,,Feridos graves,,Feridos leves,,Total de vítimas,
,,,,,,,,
,2005,2006,2005,2006,2005,2006,2005,2006
"Com capacete/cinto segurança
Com sistema retenção criança
Sem capacete/cinto segurança
Sem sistema retenção criança","155
7
63
2","102
4
55
1","682
34
162
14","605
45
192
6","10615
1173
1681
240","9907
1212
1626
147","11452
1214
1906
256","10614
1261
1873
154"
Total(1),232,162,905,852,13931,12960,15068,13974
,,,,,,,,
