,,,,,
,Acidentes,,Feridos,Feridos,
,,Mortos,,,Total de vítimas
,com vítimas,,graves,leves,
,,,,,
,,,,,
"REGIÃO LISBOA E VALE TEJO
Dentro Localidade
Fora Localidade","12011
8654
3357","237
104
133","1151
763
388","14404
9999
4405","15792
10866
4926"
"Lisboa
Dentro Localidade
Fora Localidade","7179
5681
1498","102
61
41","678
518
160","8435
6471
1964","9215
7050
2165"
"Santarém
Dentro Localidade
Fora Localidade","2095
1237
858","51
22
29","225
122
103","2505
1378
1127","2781
1522
1259"
"Setúbal
Dentro Localidade
Fora Localidade","2737
1736
1001","84
21
63","248
123
125","3464
2150
1314","3796
2294
1502"
