,,,,,,,,,,,,,,
,Feridos leves,,,,,,,Total de vítimas,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,Total,,Ligeiro*,,,,,Total
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,,Peões,,Pesado*,Ciclom*,Motoc*,Veloc*.,
,,,,,,,(1),,,,,,,(1)
"REGIÃO
LISBOA
V. TEJO
Lisboa
Santarém
Setúbal","2381
1745
200
436","8961
5003
1673
2285","341
199
49
93","906
387
297
222","1395
921
163
311","376
156
108
112","14404
8435
2505
3464","2681
1951
233
497","9644
5374
1816
2454","367
213
59
95","1013
434
334
245","1610
1048
193
369","416
167
120
129","15792
9215
2781
3796"
