,,,,,,,,,,,,,,,,,,,,,,,,,,
Quadro 4. Sinistralidade no Continente por mês,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Mês,AcV,,,VM,,,FG,,,FL,,,,,,,,,,,,,,,,
,2019,2022,2023,2019,2022,2023,2019,2022,2023,2019,2022,2023,,,,,,,,,,,,,,
Janeiro,2832,2221,2668,45,40,42,154,164,171,3395,2543,3127,,,,,,,,,,,,,,
Fevereiro,2358,2214,2314,38,30,28,141,146,158,2807,2557,2676,,,,,,,,,,,,,,
Março,2859,2337,2685,34,29,31,194,162,167,3445,2725,3114,,,,,,,,,,,,,,
Abril,2682,2551,2848,32,30,53,153,170,221,3303,3007,3354,,,,,,,,,,,,,,
Maio,3097,2984,3016,45,44,34,202,246,181,3700,3475,3472,,,,,,,,,,,,,,
Junho,2840,2754,3052,32,36,45,204,179,230,3436,3252,3532,,,,,,,,,,,,,,
Julho,3254,3271,3352,33,40,47,212,250,274,3997,3823,4016,,,,,,,,,,,,,,
Agosto,3286,3184,3382,54,60,41,276,248,280,4134,3899,4073,,,,,,,,,,,,,,
Setembro,3098,3033,3076,47,43,51,228,205,203,3748,3555,3645,,,,,,,,,,,,,,
Outubro,3329,2914,3015,37,39,38,190,168,191,3970,3395,3499,,,,,,,,,,,,,,
Novembro,3071,2768,2824,40,30,21,174,152,170,3675,3236,3318,,,,,,,,,,,,,,
Dezembro,2998,2557,2742,37,41,36,173,153,191,3592,2989,3232,,,,,,,,,,,,,,
Total,35704,32788,34974,474,462,467,2301,2243,2437,43202,38456,41058,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quadro 5. Sinistralidade no Continente por mês, taxas de variação",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Mês,AcV,,,VM,,,FG,,,FL,,,,,,,,,,,,,,,,
,∆ (%) ,,,,,,,,,,,,,,,,,,,,,,,,,
,23/19,23/22,,23/19,23/22,,23/19,23/22,,23/19,23/22,,,,,,,,,,,,,,,
Janeiro,-0.057909604519774005,0.20126069338135966,,-0.06666666666666665,0.050000000000000044,,0.11038961038961048,0.04268292682926833,,-0.07893961708394703,0.22965001966181675,,,,,,,,,,,,,,,
Fevereiro,-0.018659881255301047,0.04516711833785014,,-0.26315789473684215,-0.06666666666666665,,0.12056737588652489,0.08219178082191791,,-0.04666904168151054,0.046538912788423925,,,,,,,,,,,,,,,
Março,-0.060860440713536246,0.1489088575096278,,-0.08823529411764708,0.06896551724137923,,-0.1391752577319587,0.030864197530864113,,-0.09608127721335269,0.1427522935779817,,,,,,,,,,,,,,,
Abril,0.06189410887397462,0.1164249313994512,,0.65625,0.7666666666666666,,0.4444444444444444,0.30000000000000004,,0.015440508628519423,0.115397406052544,,,,,,,,,,,,,,,
Maio,-0.026154342912495965,0.01072386058981234,,-0.24444444444444446,-0.2272727272727273,,-0.10396039603960394,-0.2642276422764228,,-0.06162162162162166,-0.0008633093525179936,,,,,,,,,,,,,,,
Junho,0.07464788732394356,0.10820624546114743,,0.40625,0.25,,0.12745098039215685,0.2849162011173185,,0.0279394644935973,0.08610086100861003,,,,,,,,,,,,,,,
Julho,0.030116779348494216,0.024763069397737647,,0.4242424242424243,0.17500000000000004,,0.2924528301886793,0.09600000000000009,,0.00475356517388037,0.05048391315720635,,,,,,,,,,,,,,,
Agosto,0.029214850882532062,0.06218592964824121,,-0.2407407407407407,-0.31666666666666665,,0.01449275362318847,0.12903225806451624,,-0.014755684567005267,0.04462682739163881,,,,,,,,,,,,,,,
Setembro,-0.007101355713363455,0.014177382129904492,,0.0851063829787233,0.18604651162790709,,-0.10964912280701755,-0.009756097560975618,,-0.02748132337246534,0.025316455696202445,,,,,,,,,,,,,,,
Outubro,-0.09432261940522679,0.03466026080988338,,0.027027027027026973,-0.02564102564102566,,0.0052631578947368585,0.13690476190476186,,-0.11863979848866502,0.030633284241531555,,,,,,,,,,,,,,,
Novembro,-0.08042982741777926,0.020231213872832443,,-0.475,-0.30000000000000004,,-0.02298850574712641,0.11842105263157898,,-0.0971428571428572,0.025339925834363397,,,,,,,,,,,,,,,
Dezembro,-0.08539026017344897,0.07235041063746572,,-0.027027027027026973,-0.12195121951219512,,0.10404624277456653,0.24836601307189543,,-0.10022271714922049,0.08129809300769497,,,,,,,,,,,,,,,
Total,-0.02044588841586381,0.06667073319507133,,-0.014767932489451518,0.010822510822510845,,0.05910473707083885,0.08649130628622381,,-0.04962733206795977,0.0676617432910338,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
