,,,,,,,,,,,,,,,,,,,,,,,,,,
Quadro 25. Tipologia de infrações,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Janeiro-dezembro,Infrações,,,,,,,,,,,,,,,,,,,,,,,,,
Tipo de infração,2022,2023,∆(%) 23/22,,,,,,,,,,,,,,,,,,,,,,,
Velocidade,874934,946956,0.08231706620156487,,,,,,,,,,,,,,,,,,,,,,,
Álcool,34475,37685,0.09311094996374192,,,,,,,,,,,,,,,,,,,,,,,
Seguro,19239,34543,0.7954675398929258,,,,,,,,,,,,,,,,,,,,,,,
Inspeção periódica obrigatória,58176,80280,0.37995049504950495,,,,,,,,,,,,,,,,,,,,,,,
Telemóvel,22850,24772,0.08411378555798676,,,,,,,,,,,,,,,,,,,,,,,
Cintos de segurança,21691,21954,0.012124844405513757,,,,,,,,,,,,,,,,,,,,,,,
Sistemas de retenção para crianças,2229,2465,0.10587707492148946,,,,,,,,,,,,,,,,,,,,,,,
Outras,445014,482342,0.08388050713011275,,,,,,,,,,,,,,,,,,,,,,,
Total,1478608,1630997,0.10306247497646437,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
