,,,,,,,,,,,,,,,,,,,,,,,,,,
Quadro 19. Sinistralidade em Portugal por categoria de veículo e peões,,,,,,,,,,,, ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Janeiro-setembro,VM,,,FG,,,FL,,,Total de vítimas,,,,,,,,,,,,,,,,
,2019,2024,2025,2019,2024,2025,2019,2024,2025,2019,2024,2025,,,,,,,,,,,,,,
Peões,52,53,27,380,342,278,3732,3433,3442,4164,3828,3747,,,,,,,,,,,,,,
Veículos ligeiros,177,163,157,774,735,821,19548,17710,17940,20499,18608,18918,,,,,,,,,,,,,,
Veículos pesados,35,3,7,40,17,45,462,438,529,537,458,581,,,,,,,,,,,,,,
Ciclomotores,25,15,9,129,113,89,1847,1260,1116,2001,1388,1214,,,,,,,,,,,,,,
Motociclos,79,102,105,458,697,664,5621,7321,7588,6158,8120,8357,,,,,,,,,,,,,,
Velocípedes,14,20,24,101,135,195,1684,2571,3002,1799,2726,3221,,,,,,,,,,,,,,
Veículos agrícolas,9,11,5,23,23,23,76,102,101,108,136,129,,,,,,,,,,,,,,
Outros,8,5,3,41,27,46,332,211,258,381,243,307,,,,,,,,,,,,,,
Total,399,372,337,1946,2089,2161,33302,33046,33976,35647,35507,36474,,,,,,,,,,,,,,
" * Inclui máquinas industriais, triciclos, quadriciclos, veículos de tração animal veículos sobre carris, desconhecidos e não definidos",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quadro 20. Sinistralidade em Portugal por categoria de veículo e peões, taxas de variação",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Janeiro-setembro,VM,,,FG,,,FL,,,Total de vítimas,,,,,,,,,,,,,,,,
,∆ (%) ,,,,,,,,,,,,,,,,,,,,,,,,,
,25/19,25/24,,25/19,25/24,,25/19,25/24,,25/19,25/24,,,,,,,,,,,,,,,
Peões,-0.4807692307692307,-0.49056603773584906,,-0.2684210526315789,-0.1871345029239766,,-0.07770632368703112,0.0026216137489076807,,-0.10014409221902021,-0.021159874608150497,,,,,,,,,,,,,,,
Veículos ligeiros,-0.11299435028248583,-0.036809815950920255,,0.060723514211886265,0.11700680272108843,,-0.08225905463474525,0.01298701298701288,,-0.07712571344943653,0.016659501289767897,,,,,,,,,,,,,,,
Veículos pesados,-0.8,1.3333333333333335,,0.125,1.6470588235294117,,0.14502164502164505,0.2077625570776256,,0.08193668528864051,0.2685589519650655,,,,,,,,,,,,,,,
Ciclomotores,-0.64,-0.4,,-0.31007751937984496,-0.21238938053097345,,-0.39577693557119653,-0.11428571428571432,,-0.39330334832583713,-0.1253602305475504,,,,,,,,,,,,,,,
Motociclos,0.3291139240506329,0.02941176470588225,,0.44978165938864634,-0.04734576757532283,,0.3499377334993774,0.03647042753722163,,0.3570964598895745,0.029187192118226513,,,,,,,,,,,,,,,
Velocípedes,0.7142857142857142,0.19999999999999996,,0.9306930693069306,0.4444444444444444,,0.7826603325415677,0.16763905095293663,,0.7904391328515843,0.1815847395451211,,,,,,,,,,,,,,,
Veículos agrícolas,-0.4444444444444444,-0.5454545454545454,,0,0,,0.32894736842105265,-0.009803921568627416,,0.19444444444444442,-0.05147058823529416,,,,,,,,,,,,,,,
Outros,-0.625,-0.4,,0.12195121951219523,0.7037037037037037,,-0.22289156626506024,0.22274881516587675,,-0.19422572178477693,0.26337448559670773,,,,,,,,,,,,,,,
Total,-0.15538847117794485,-0.09408602150537637,,0.11048304213771831,0.03446625179511731,,0.020239024683202267,0.02814258911819878,,0.023199708250343676,0.027234066522094258,,,,,,,,,,,,,,,
" * Inclui máquinas industriais, triciclos, quadriciclos, veículos de tração animal veículos sobre carris, desconhecidos e não definidos",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
