,,Feridos graves,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2007
2008
08/07","100
96
-4","21
32
11","20
14
-6","24
17
-7","27
22
-5","33
19
-14","39
31
-8","34
28
-6","34
29
-5","37
34
-3","41
36
-5","207
171
-36","619
529
-90"
"Veículo
Ligeiro*","2007
2008
08/07","66
70
4","132
97
-35","237
204
-33","204
149
-55","186
134
-52","117
102
-15","128
111
-17","90
80
-10","97
66
-31","64
61
-3","49
41
-8","126
146
20","1497
1264
-233"
"Veículo
Pesado*","2007
2008
08/07","0
1
1","0
1
1","7
1
-6","7
4
-3","10
6
-4","1
7
6","4
4
0","6
8
2","5
2
-3","2
2
0","5
1
-4","5
4
-1","52
41
-11"
Velocípede**,"2007
2008
08/07","29
18
-11","14
14
0","5
10
5","6
6
0","9
5
-4","2
3
1","3
9
6","6
2
-4","4
5
1","5
7
2","1
2
1","14
23
9","98
105
7"
Ciclomotor*,"2007
2008
08/07","6
1
-5","50
23
-27","17
9
-8","16
20
4","30
20
-10","31
21
-10","38
22
-16","39
21
-18","30
28
-2","17
15
-2","14
23
9","73
60
-13","362
263
-99"
Motociclo*,"2007
2008
08/07","3
2
-1","60
47
-13","83
76
-7","93
74
-19","75
71
-4","49
29
-20","27
20
-7","20
18
-2","17
13
-4","4
9
5","7
5
-2","6
7
1","446
371
-75"
Total (2),"2007
2008
08/07","206
190
-16","278
215
-63","370
314
-56","351
270
-81","338
260
-78","234
186
-48","243
202
-41","201
159
-42","189
146
-43","132
130
-2","123
111
-12","445
419
-26","3116
2606
-510"
