,,Feridos leves,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2007
2008
08/07","1124
931
-193","394
400
6","257
259
2","269
199
-70","236
219
-17","258
249
-9","275
282
7","320
297
-23","306
295
-11","310
278
-32","311
327
16","1495
1393
-102","5570
5147
-423"
"Veículo
Ligeiro*","2007
2008
08/07","1955
1822
-133","1955
1870
-85","3961
3834
-127","3386
3335
-51","3039
3110
71","2427
2449
22","2248
2126
-122","1962
1877
-85","1578
1616
38","1368
1317
-51","1067
1057
-10","2561
2503
-58","27575
27000
-575"
"Veículo
Pesado*","2007
2008
08/07","31
64
33","23
53
30","53
52
-1","88
87
-1","97
89
-8","80
74
-6","75
67
-8","94
70
-24","66
73
7","76
61
-15","48
44
-4","92
64
-28","829
802
-27"
Velocípede**,"2007
2008
08/07","280
191
-89","161
151
-10","72
82
10","72
68
-4","86
102
16","83
93
10","81
86
5","82
83
1","67
76
9","68
66
-2","62
55
-7","166
176
10","1290
1233
-57"
Ciclomotor*,"2007
2008
08/07","68
57
-11","440
336
-104","267
200
-67","287
212
-75","354
293
-61","349
330
-19","365
320
-45","335
354
19","338
286
-52","247
242
-5","234
216
-18","832
727
-105","4132
3581
-551"
Motociclo*,"2007
2008
08/07","37
41
4","448
422
-26","562
502
-60","686
634
-52","609
572
-37","368
365
-3","252
260
8","204
155
-49","130
129
-1","82
71
-11","59
63
4","85
106
21","3531
3325
-206"
Total (2),"2007
2008
08/07","3505
3114
-391","3428
3243
-185","5185
4940
-245","4800
4543
-257","4433
4396
-37","3573
3566
-7","3321
3161
-160","3020
2853
-167","2501
2493
-8","2176
2056
-120","1802
1795
-7","5333
5044
-289","43202
41327
-1875"
