,Mortos,,,,,,,Feridos graves,,,,,,
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
CENTRO
Aveiro
C. Branco
Coimbra
Guarda
Leiria
Viseu","32
8
3
7
1
11
2","123
27
12
27
10
29
18","3
0
0
1
1
1
0","30
16
1
3
1
4
5","21
11
0
5
1
3
1","14
6
0
4
0
4
0","237
69
17
49
16
57
29","111
34
17
12
9
24
15","397
97
42
57
36
95
70","18
1
4
0
2
9
2","109
34
8
12
4
29
22","65
19
10
6
5
16
9","37
16
3
5
0
9
4","752
203
87
93
58
189
122"
