,Feridos leves,,,,,,,Total de vítimas,,,,,,
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
CENTRO
Aveiro
C. Branco
Coimbra
Guarda
Leiria
Viseu","998
349
77
187
35
216
134","7742
2022
437
1589
450
1921
1323","205
58
12
38
21
39
37","1557
651
58
310
35
304
199","744
213
45
186
41
181
78","485
216
16
92
9
117
35","11863
3526
656
2430
615
2814
1822","1141
391
97
206
45
251
151","8262
2146
491
1673
496
2045
1411","226
59
16
39
24
49
39","1696
701
67
325
40
337
226","830
243
55
197
47
200
88","536
238
19
101
9
130
39","12852
3798
760
2572
689
3060
1973"
