,,Total de vítimas,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2006
2007
07/06","1262
1231
-31","412
415
3","282
279
-3","283
297
14","285
273
-12","296
302
6","369
320
-49","347
360
13","371
345
-26","329
351
22","387
363
-24","1687
1771
84","6366
6326
-40"
"Veículo
Ligeiro*","2006
2007
07/06","2027
2032
5","2242
2111
-131","4431
4269
-162","3846
3633
-213","3332
3270
-62","2556
2578
22","2354
2400
46","2150
2076
-74","1770
1707
-63","1374
1458
84","1176
1140
-36","2625
2759
134","30127
29504
-623"
"Veículo
Pesado*","2006
2007
07/06","39
31
-8","44
23
-21","62
61
-1","91
95
4","116
109
-7","106
86
-20","104
81
-23","100
102
2","86
75
-11","77
84
7","62
58
-4","92
105
13","992
916
-76"
Velocípede**,"2006
2007
07/06","263
311
48","179
177
-2","88
78
-10","83
78
-5","94
96
2","104
87
-17","103
85
-18","103
90
-13","81
75
-6","87
75
-12","62
68
6","271
188
-83","1548
1418
-130"
Ciclomotor*,"2006
2007
07/06","77
75
-2","580
492
-88","332
286
-46","346
307
-39","422
389
-33","386
386
0","397
406
9","369
384
15","298
375
77","261
266
5","233
250
17","895
923
28","4631
4556
-75"
Motociclo*,"2006
2007
07/06","20
43
23","565
518
-47","709
670
-39","849
809
-40","667
702
35","390
432
42","253
293
40","204
229
25","123
150
27","80
86
6","44
66
22","85
94
9","4017
4104
87"
Total (2),"2006
2007
07/06","3703
3735
32","4032
3744
-288","5913
5657
-256","5515
5234
-281","4932
4852
-80","3853
3880
27","3603
3616
13","3289
3270
-19","2743
2748
5","2234
2350
116","1989
1975
-14","5772
5975
203","47987
47172
-815"
