,Mortos,,,,,,,Feridos graves,,,,,,
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
CENTRO
Aveiro
C. Branco
Coimbra
Guarda
Leiria
Viseu","37
14
1
6
2
12
2","128
15
15
12
10
49
27","22
4
15
1
1
1
0","24
6
2
5
2
6
3","28
10
2
7
1
4
4","12
5
1
2
0
4
0","262
54
36
38
17
77
40","128
33
12
15
10
30
28","402
98
67
46
50
109
32","19
4
8
1
2
4
0","136
60
11
11
9
19
26","105
25
15
21
7
19
18","40
19
5
2
3
8
3","855
241
122
97
85
196
114"
