,Mortos,,,,,,,Feridos graves,,,,,,
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
NORTE
Braga
Bragança
Porto
V.Castelo
V.Real","44
15
2
23
3
1","84
16
17
30
13
8","2
0
0
2
0
0","17
6
0
10
1
0","35
6
1
21
5
2","2
0
0
2
0
0","195
44
25
89
24
13","161
52
11
65
15
18","334
111
38
126
29
30","5
3
1
1
0
0","96
22
2
54
7
11","111
33
5
57
9
7","17
5
1
10
1
0","732
227
63
313
61
68"
