,Feridos leves,,,,,,,Total de vítimas,,,,,,
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
CENTRO
Aveiro
C. Branco
Coimbra
Guarda
Leiria
Viseu","1082
320
81
227
51
233
170","7887
2146
577
1526
476
1975
1187","226
49
32
43
18
50
34","1654
639
54
341
51
361
208","762
204
33
184
40
201
100","500
220
16
98
9
117
40","12246
3591
820
2450
655
2967
1763","1247
367
94
248
63
275
200","8417
2259
659
1584
536
2133
1246","267
57
55
45
21
55
34","1814
705
67
357
62
386
237","895
239
50
212
48
224
122","552
244
22
102
12
129
43","13363
3886
978
2585
757
3240
1917"
