,Mortos,,,,,,,Feridos graves,,,,,,
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
LISBOA
V. TEJO
Lisboa
Santarém
Setúbal","43
18
8
17","151
51
35
65","9
3
4
2","10
3
4
3","44
27
12
5","6
2
3
1","267
105
69
93","259
152
41
66","453
193
133
127","21
8
6
7","65
23
28
14","160
97
32
31","24
9
10
5","988
484
254
250"
