,Feridos leves,,,,,,,Total de vítimas,,,,,,
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
LISBOA
V. TEJO
Lisboa
Santarém
Setúbal","2308
1660
185
463","8728
4715
1819
2194","353
225
63
65","901
415
295
191","1493
1048
153
292","356
161
88
107","14207
8251
2639
3317","2610
1830
234
546","9332
4959
1987
2386","383
236
73
74","976
441
327
208","1697
1172
197
328","386
172
101
113","15462
8840
2962
3660"
