,,Feridos graves,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2006
2007
07/06","101
100
-1","30
21
-9","23
20
-3","19
24
5","28
27
-1","24
33
9","40
39
-1","42
34
-8","37
34
-3","42
37
-5","32
41
9","194
207
13","617
619
2"
"Veículo
Ligeiro*","2006
2007
07/06","66
66
0","160
132
-28","331
237
-94","198
204
6","184
186
2","151
117
-34","121
128
7","130
90
-40","94
97
3","76
64
-12","73
49
-24","155
126
-29","1754
1497
-257"
"Veículo
Pesado*","2006
2007
07/06","0
0
0","1
0
-1","10
7
-3","6
7
1","6
10
4","4
1
-3","9
4
-5","7
6
-1","6
5
-1","5
2
-3","4
5
1","8
5
-3","66
52
-14"
Velocípede**,"2006
2007
07/06","22
29
7","15
14
-1","10
5
-5","3
6
3","6
9
3","8
2
-6","6
3
-3","10
6
-4","10
4
-6","4
5
1","5
1
-4","21
14
-7","125
98
-27"
Ciclomotor*,"2006
2007
07/06","6
6
0","38
50
12","36
17
-19","24
16
-8","41
30
-11","35
31
-4","35
38
3","44
39
-5","18
30
12","25
17
-8","27
14
-13","98
73
-25","432
362
-70"
Motociclo*,"2006
2007
07/06","3
3
0","59
60
1","85
83
-2","94
93
-1","89
75
-14","39
49
10","24
27
3","24
20
-4","6
17
11","10
4
-6","8
7
-1","4
6
2","449
446
-3"
Total (2),"2006
2007
07/06","198
206
8","305
278
-27","496
370
-126","347
351
4","355
338
-17","263
234
-29","238
243
5","260
201
-59","173
189
16","170
132
-38","151
123
-28","493
445
-48","3483
3116
-367"
