,Feridos leves,,,,,,,Total de vítimas,,,,,,
,Peões,Ligeiro*,Pesado,Ciclom*,Motoc*,Veloc*.,"Total
(1)",Peões,Ligeiro*,Pesado,Ciclom*,Motoc*,Veloc*.,"Total
(1)"
"REGIÃO
ALENTEJO
Beja
Évora
Portalegre","153
50
59
44","1323
546
519
258","37
6
15
16","140
50
58
32","97
47
37
13","34
17
11
6","1794
724
701
369","188
69
70
49","1524
644
576
304","43
7
17
19","176
65
69
42","131
63
51
17","42
20
12
10","2116
877
797
442"
