,,,,,,,,,,,,,,
,Mortos,,,,,,,Feridos graves,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,Total,,,,,,,Total
,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,Veloc*.,
,,,,,,,(2),,,,,,,(2)
REGIÃO,,,,,,,,,,,,,,
LISBOA,81,178,13,26,60,13,376,390,900,34,183,197,42,1756
V. TEJO,,,,,,,,,,,,,,
Lisboa,48,73,6,4,31,4,168,265,434,20,52,125,12,910
Santarém,16,59,6,12,13,7,116,66,295,12,107,41,21,547
Setúbal,17,46,1,10,16,2,92,59,171,2,24,31,9,299
