,,,,,,,,,,,,,,
,Feridos leves,,,,,,,Total de vítimas,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Peões,,,,Motoc*,,Total,,,,,,Vel.*.,Total
,,Ligeiro*,Pesado*,Ciclom*,,Vel*.,,Peões,Ligeiro*,Pesado*,Ciclom*,Motoc*,,
,,,,,,,(2),,,,,,,(2)
REGIÃO,170,,,,167,,,,,,,,56,
ALENTEJO,,1772,53,219,,43,2443,226,2106,64,280,218,,2976
,,,,,,,,,,,,,,
Beja,55,706,16,81,51,12,931,75,840,18,97,68,14,1125
Èvora,71,636,22,100,77,22,931,90,748,28,133,91,29,1124
Portalegre,44,430,15,38,39,9,581,61,518,18,50,59,13,727
