"Acidentes com Vítimas
684,4
455,4
377,9
118,0
Rede Nacional Rede urbana Restante rede Total
de (EN / IP / IC /
Autoestradas outras vias)","Vítimas Mortais
11,4
7,8 8,0
3,7
Rede Nacional Rede urbana Restante rede Total
de (EN / IP / IC /
Autoestradas outras vias)"
"Feridos Graves
32,8 33,8
27,7
9,2
Rede Nacional Rede urbana Restante rede Total
de (EN / IP / IC /
Autoestradas outras vias)","Feridos Leves
796,1
550,8
482,3
169,5
Rede Nacional Rede urbana Restante rede Total
de (EN / IP / IC /
Autoestradas outras vias)"
