,,Acidentes c/,,Feridos,,
REGIÃO DO ALGARVE,,,Mortos,,Feridos leves,Total vítimas
,,vítimas,,graves,,
,,,,,,
,Atropelamentos,,,,,
,,443,23,69,409,501
,,,,,,
Faro,Colisões,,,,,
,,1601,76,213,1987,2276
,,,,,,
,Despistes,,,,,
,,877,42,71,999,1112
,,,,,,
,Total,,,,,
,,2921,141,353,3395,3889
,,,,,,
