,,Feridos leves,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2011
2012
12/11","861
739
-122","400
383
-17","274
244
-30","198
171
-27","233
180
-53","257
201
-56","281
237
-44","280
290
10","272
307
35","312
294
-18","327
337
10","1466
1298
-168","5165
4689
-476"
"Veículo
Ligeiro*","2011
2012
12/11","1627
1476
-151","1708
1430
-278","3322
2917
-405","2920
2411
-509","2708
2351
-357","2503
2198
-305","2027
1811
-216","1894
1755
-139","1592
1504
-88","1268
1342
74","1184
1096
-88","2751
2719
-32","25577
23040
-2537"
"Veículo
Pesado*","2011
2012
12/11","33
25
-8","19
21
2","33
25
-8","40
31
-9","67
41
-26","89
66
-23","80
69
-11","73
54
-19","65
68
3","62
49
-13","35
39
4","74
58
-16","670
548
-122"
Velocípede**,"2011
2012
12/11","189
154
-35","143
129
-14","78
79
1","75
87
12","113
102
-11","119
114
-5","111
110
-1","135
122
-13","97
105
8","67
89
22","51
73
22","177
158
-19","1358
1326
-32"
Ciclomotor*,"2011
2012
12/11","43
36
-7","299
311
12","158
178
20","132
114
-18","170
128
-42","239
201
-38","264
249
-15","280
270
-10","283
218
-65","231
193
-38","184
158
-26","538
513
-25","2821
2572
-249"
Motociclo*,"2011
2012
12/11","26
28
2","366
344
-22","378
364
-14","561
486
-75","590
496
-94","494
534
40","315
395
80","246
245
-1","179
181
2","105
122
17","67
92
25","94
101
7","3423
3390
-33"
Total (2),"2011
2012
12/11","2797
2474
-323","2970
2646
-324","4298
3849
-449","3971
3341
-630","3923
3328
-595","3754
3345
-409","3116
2911
-205","2942
2775
-167","2530
2429
-101","2089
2122
33","1895
1840
-55","5328
5053
-275","39695
36164
-3531"
