,,Total de vítimas,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2011
2012
12/11","929
799
-130","429
407
-22","298
266
-32","216
191
-25","254
200
-54","283
226
-57","301
262
-39","321
324
3","304
340
36","358
334
-24","380
380
0","1748
1507
-241","5826
5245
-581"
"Veículo
Ligeiro*","2011
2012
12/11","1690
1517
-173","1825
1507
-318","3543
3083
-460","3071
2521
-550","2826
2469
-357","2621
2302
-319","2132
1894
-238","2018
1843
-175","1689
1585
-104","1354
1407
53","1253
1150
-103","2965
2936
-29","27060
24246
-2814"
"Veículo
Pesado*","2011
2012
12/11","33
26
-7","19
23
4","36
25
-11","45
32
-13","70
45
-25","96
75
-21","93
76
-17","79
63
-16","69
75
6","71
54
-17","43
41
-2","75
62
-13","729
599
-130"
Velocípede**,"2011
2012
12/11","206
171
-35","154
138
-16","81
88
7","79
93
14","119
107
-12","124
128
4","119
117
-2","143
133
-10","109
113
4","80
95
15","55
77
22","213
172
-41","1485
1438
-47"
Ciclomotor*,"2011
2012
12/11","45
38
-7","323
329
6","181
193
12","142
129
-13","189
142
-47","265
217
-48","285
260
-25","315
287
-28","302
237
-65","257
217
-40","208
166
-42","593
564
-29","3105
2783
-322"
Motociclo*,"2011
2012
12/11","27
31
4","402
373
-29","425
406
-19","634
550
-84","662
565
-97","558
589
31","347
436
89","277
277
0","204
210
6","119
140
21","71
100
29","102
109
7","3830
3789
-41"
Total (2),"2011
2012
12/11","2950
2598
-352","3193
2808
-385","4632
4118
-514","4236
3566
-670","4170
3564
-606","4008
3571
-437","3320
3090
-230","3203
2977
-226","2729
2616
-113","2288
2290
2","2070
1970
-100","5969
5597
-372","42851
38823
-4028"
