,,Feridos graves,,,,,,,,,,,,
,,<=14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,>=65,"Total
(1)"
Peões,"2011
2012
12/11","57
56
-1","26
23
-3","21
18
-3","14
15
1","20
14
-6","16
20
4","16
19
3","28
28
0","19
20
1","30
30
0","38
27
-11","176
127
-49","462
397
-65"
"Veículo
Ligeiro*","2011
2012
12/11","58
34
-24","92
69
-23","163
128
-35","110
84
-26","93
91
-2","94
77
-17","80
65
-15","91
67
-24","69
57
-12","53
41
-12","46
40
-6","124
150
26","1073
903
-170"
"Veículo
Pesado*","2011
2012
12/11","0
1
1","0
1
1","1
0
-1","3
1
-2","3
4
1","7
7
0","9
3
-6","3
3
0","3
6
3","7
0
-7","6
1
-5","1
3
2","43
30
-13"
Velocípede**,"2011
2012
12/11","15
16
1","10
7
-3","3
8
5","3
5
2","5
3
-2","4
7
3","4
5
1","5
9
4","7
6
-1","9
5
-4","2
1
-1","15
8
-7","82
80
-2"
Ciclomotor*,"2011
2012
12/11","1
2
1","22
14
-8","20
15
-5","9
13
4","15
10
-5","21
11
-10","18
7
-11","30
10
-20","14
14
0","16
18
2","21
6
-15","31
34
3","218
154
-64"
Motociclo*,"2011
2012
12/11","1
2
1","30
26
-4","39
33
-6","54
46
-8","45
47
2","47
43
-4","27
27
0","24
26
2","16
20
4","10
10
0","3
7
4","4
7
3","300
295
-5"
Total (2),"2011
2012
12/11","134
111
-23","184
143
-41","257
213
-44","197
170
-27","184
175
-9","194
168
-26","159
131
-28","194
150
-44","133
129
-4","128
111
-17","123
90
-33","377
349
-28","2265
1941
-324"
